experiment,plant,genotype,scenario,line,position,sowing,first_valid_image,last_valid_image,harvest,plant_leaf_area,viable,representative
ZA16,1059/B105_H/ZM2704/d12/WW/2/18_39/ARCH2016-04-15,B105_H,WW,18,39,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1060/MS153_H/ZM2699/d07/WW/2/18_40/ARCH2016-04-15,MS153_H,WW,18,40,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1061/LP43_H/ZM4318/p41/WW/2/18_41/ARCH2016-04-15,LP43_H,WW,18,41,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1062/LP49_H/ZM4278/p01/WW/2/18_42/ARCH2016-04-15,LP49_H,WW,18,42,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1063/PHK76_H/ZM2780/d76/WW/2/18_43/ARCH2016-04-15,PHK76_H,WW,18,43,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1064/F218_H/ZM2839/d119/WW/2/18_44/ARCH2016-04-15,F218_H,WW,18,44,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3954.471,True,True
ZA16,1065/LP45_H/ZM4297/p20/WW/2/18_45/ARCH2016-04-15,LP45_H,WW,18,45,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1066/Lo1266_H/ZM2886/d150/WW/2/18_46/ARCH2016-04-15,Lo1266_H,WW,18,46,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1067/UH_P087_H/ZM2930/d180/WW/2/18_47/ARCH2016-04-15,UH_P087_H,WW,18,47,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1068/P465P_H/ZM2907/d163/WW/2/18_48/ARCH2016-04-15,P465P_H,WW,18,48,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3945.71,True,True
ZA16,1069/HMV5422_H/ZM2729/d35/WW/2/18_49/ARCH2016-04-15,HMV5422_H,WW,18,49,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1070/Lo1106_H/ZM2872/e38/WW/2/18_50/ARCH2016-04-15,Lo1106_H,WW,18,50,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1071/LP45_H/ZM4297/p20/WW/3/18_51/ARCH2016-04-15,LP45_H,WW,18,51,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1072/F912_H/ZM2703/d11/WW/2/18_52/ARCH2016-04-15,F912_H,WW,18,52,2016-05-10,2016-05-17,2016-06-15,2016-06-15,5047.731,True,True
ZA16,1073/EZ38_H/ZM2816/d103/WW/2/18_53/ARCH2016-04-15,EZ38_H,WW,18,53,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3959.542,True,True
ZA16,1074/LP47_H/ZM4285/p08/WW/2/18_54/ARCH2016-04-15,LP47_H,WW,18,54,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1075/B98_H/ZM2768/d65/WW/2/18_55/ARCH2016-04-15,B98_H,WW,18,55,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1076/Lo1199_H/ZM2879/e41/WW/2/18_56/ARCH2016-04-15,Lo1199_H,WW,18,56,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1077/EZ48_H/ZM2819/d106/WW/2/18_57/ARCH2016-04-15,EZ48_H,WW,18,57,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1078/Lo1253_H/ZM2884/d148/WW/2/18_58/ARCH2016-04-15,Lo1253_H,WW,18,58,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1079/B107_H/ZM2745/e05/WW/2/18_59/ARCH2016-04-15,B107_H,WW,18,59,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1080/F7025_H/ZM2741/d45/WW/2/18_60/ARCH2016-04-15,F7025_H,WW,18,60,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1081/PHB09_H/ZM2772/d68/WW/2/19_01/ARCH2016-04-15,PHB09_H,WW,19,1,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1082/LP16_H/ZM4296/p19/WW/2/19_02/ARCH2016-04-15,LP16_H,WW,19,2,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1083/EC130_H/ZM2961/a01/WW/2/19_03/ARCH2016-04-15,EC130_H,WW,19,3,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1084/UH304_H/ZM2937/e60/WW/2/19_04/ARCH2016-04-15,UH304_H,WW,19,4,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1085/X061_H/ZM2943/d189/WW/2/19_05/ARCH2016-04-15,X061_H,WW,19,5,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1086/LH85_H/ZM2974/a32/WW/2/19_06/ARCH2016-04-15,LH85_H,WW,19,6,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1087/W153R_H/ZM2818/d105/WW/2/19_07/ARCH2016-04-15,W153R_H,WW,19,7,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1088/LP1_H/ZM4309/p32/WW/2/19_08/ARCH2016-04-15,LP1_H,WW,19,8,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1089/LP23_H/ZM4288/p11/WW/2/19_09/ARCH2016-04-15,LP23_H,WW,19,9,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1090/F604_H/ZM2964/a08/WW/2/19_10/ARCH2016-04-15,F604_H,WW,19,10,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1091/LP48_H/ZM4279/p02/WW/2/19_11/ARCH2016-04-15,LP48_H,WW,19,11,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1092/LH65_H/ZM2861/e32/WW/2/19_12/ARCH2016-04-15,LH65_H,WW,19,12,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1093/Lo1180_H/ZM2877/d143/WW/2/19_13/ARCH2016-04-15,Lo1180_H,WW,19,13,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1094/UH_P017_H/ZM2981/a26/WW/2/19_14/ARCH2016-04-15,UH_P017_H,WW,19,14,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1095/Lo1094_H/ZM2869/e35/WW/2/19_15/ARCH2016-04-15,Lo1094_H,WW,19,15,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1096/EC169_H/ZM2803/d92/WW/2/19_16/ARCH2016-04-15,EC169_H,WW,19,16,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3207.926,True,True
ZA16,1097/LP16_H/ZM4296/p19/WW/3/19_17/ARCH2016-04-15,LP16_H,WW,19,17,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1098/LP18_H/ZM4292/p15/WW/2/19_18/ARCH2016-04-15,LP18_H,WW,19,18,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1099/F335_H/ZM2971/a16/WW/2/19_19/ARCH2016-04-15,F335_H,WW,19,19,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1100/Pa91_H/ZM2778/d74/WW/2/19_20/ARCH2016-04-15,Pa91_H,WW,19,20,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3968.515,True,True
ZA16,1101/UH_P148_H/ZM2933/e58/WW/2/19_21/ARCH2016-04-15,UH_P148_H,WW,19,21,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1102/Mo17_H/ZM2738/d43/WW/2/19_22/ARCH2016-04-15,Mo17_H,WW,19,22,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1103/F05404_H/ZM2826/d110/WW/2/19_23/ARCH2016-04-15,F05404_H,WW,19,23,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1104/EC140_H/ZM2801/d90/WW/2/19_24/ARCH2016-04-15,EC140_H,WW,19,24,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1105/F618_H/ZM2828/d112/WW/2/19_25/ARCH2016-04-15,F618_H,WW,19,25,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1106/PB116_H/ZM2754/d53/WW/2/19_26/ARCH2016-04-15,PB116_H,WW,19,26,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1107/LP39_H/ZM4323/p46/WW/2/19_27/ARCH2016-04-15,LP39_H,WW,19,27,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1108/NQ508_H/ZM2904/d160/WW/2/19_28/ARCH2016-04-15,NQ508_H,WW,19,28,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1109/Lo1273_H/ZM2888/d152/WW/2/19_29/ARCH2016-04-15,Lo1273_H,WW,19,29,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1110/LH123Ht_H/ZM2857/d135/WW/2/19_30/ARCH2016-04-15,LH123Ht_H,WW,19,30,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1111/UH_P104_H/ZM2931/d181/WW/2/19_31/ARCH2016-04-15,UH_P104_H,WW,19,31,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1112/LP11_H/ZM4319/p42/WW/2/19_32/ARCH2016-04-15,LP11_H,WW,19,32,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1113/LP15_H/ZM4284/p07/WW/2/19_33/ARCH2016-04-15,LP15_H,WW,19,33,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1114/EP51_H/ZM2765/d63/WW/2/19_34/ARCH2016-04-15,EP51_H,WW,19,34,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1115/EZ31_H/ZM2813/e21/WW/2/19_35/ARCH2016-04-15,EZ31_H,WW,19,35,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1116/B106_H/ZM2758/d57/WW/2/19_36/ARCH2016-04-15,B106_H,WW,19,36,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1117/LP44_H/ZM4289/p12/WW/2/19_37/ARCH2016-04-15,LP44_H,WW,19,37,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,False,False
ZA16,1118/LH59_H/ZM2859/e31/WW/2/19_38/ARCH2016-04-15,LH59_H,WW,19,38,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1119/UH_S020_H/ZM2935/e59/WW/2/19_39/ARCH2016-04-15,UH_S020_H,WW,19,39,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1120/LP3_H/ZM4310/p33/WW/2/19_40/ARCH2016-04-15,LP3_H,WW,19,40,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1121/I261_H/ZM2854/d132/WW/2/19_41/ARCH2016-04-15,I261_H,WW,19,41,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1122/EA1163_H/ZM2761/d59/WW/2/19_42/ARCH2016-04-15,EA1163_H,WW,19,42,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1123/Lo1270_H/ZM2887/d151/WW/2/19_43/ARCH2016-04-15,Lo1270_H,WW,19,43,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1124/A310_H/ZM2700/d08/WW/2/19_44/ARCH2016-04-15,A310_H,WW,19,44,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1125/DKMBNA_H/ZM2947/a36/WW/2/19_45/ARCH2016-04-15,DKMBNA_H,WW,19,45,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1126/SC-Malawi_H/ZM2922/d174/WW/2/19_46/ARCH2016-04-15,SC-Malawi_H,WW,19,46,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3211.554,True,True
ZA16,1127/PB7_H/ZM2976/a22/WW/2/19_47/ARCH2016-04-15,PB7_H,WW,19,47,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1128/F05101_H/ZM2825/d109/WW/2/19_48/ARCH2016-04-15,F05101_H,WW,19,48,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1129/F546_H/ZM2820/d107/WW/2/19_49/ARCH2016-04-15,F546_H,WW,19,49,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1130/HMV5502_H/ZM2847/d126/WW/2/19_50/ARCH2016-04-15,HMV5502_H,WW,19,50,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1131/PH207_H/ZM2694/d02/WW/2/19_51/ARCH2016-04-15,PH207_H,WW,19,51,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3366.682,True,True
ZA16,1132/UH_P128_H/ZM2764/d62/WW/2/19_52/ARCH2016-04-15,UH_P128_H,WW,19,52,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3583.256,True,True
ZA16,1133/C103_H/ZM2793/d86/WW/2/19_53/ARCH2016-04-15,C103_H,WW,19,53,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1134/F888_H/ZM2835/d115/WW/2/19_54/ARCH2016-04-15,F888_H,WW,19,54,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1135/PHJ40_H/ZM2915/d168/WW/2/19_55/ARCH2016-04-15,PHJ40_H,WW,19,55,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1136/NK764_H/ZM2902/e49/WW/2/19_56/ARCH2016-04-15,NK764_H,WW,19,56,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1137/EZ5_H/ZM2949/a37/WW/2/19_57/ARCH2016-04-15,EZ5_H,WW,19,57,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1138/Lo1290_H/ZM2894/e45/WW/2/19_58/ARCH2016-04-15,Lo1290_H,WW,19,58,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1139/LP4_H/ZM4282/p05/WW/2/19_59/ARCH2016-04-15,LP4_H,WW,19,59,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1140/FP1_H/ZM2838/d118/WW/2/19_60/ARCH2016-04-15,FP1_H,WW,19,60,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1141/MS71_H/ZM2783/d79/WW/2/20_01/ARCH2016-04-15,MS71_H,WW,20,1,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1142/F922_H/ZM2837/d117/WW/2/20_02/ARCH2016-04-15,F922_H,WW,20,2,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1143/W95115_H/ZM2777/d73/WW/2/20_03/ARCH2016-04-15,W95115_H,WW,20,3,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1144/W9_H/ZM2739/d44/WW/2/20_04/ARCH2016-04-15,W9_H,WW,20,4,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1145/EC151_H/ZM2802/d91/WW/2/20_05/ARCH2016-04-15,EC151_H,WW,20,5,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1146/UH_P024_H/ZM2926/e56/WW/2/20_06/ARCH2016-04-15,UH_P024_H,WW,20,6,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1147/CO158_H/ZM2959/a06/WW/2/20_07/ARCH2016-04-15,CO158_H,WW,20,7,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1148/F752_H/ZM2833/d113/WW/2/20_08/ARCH2016-04-15,F752_H,WW,20,8,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1149/EZ37_H/ZM2713/e01/WW/2/20_09/ARCH2016-04-15,EZ37_H,WW,20,9,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1150/F908_H/ZM2836/d116/WW/2/20_10/ARCH2016-04-15,F908_H,WW,20,10,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1151/F7081_H/ZM2728/d34/WW/2/20_11/ARCH2016-04-15,F7081_H,WW,20,11,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1152/Lo1063_H/ZM2867/d140/WW/2/20_12/ARCH2016-04-15,Lo1063_H,WW,20,12,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1153/UH250_H/ZM2718/d25/WW/2/20_13/ARCH2016-04-15,UH250_H,WW,20,13,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1154/UH_S025_H/ZM2936/d183/WW/2/20_14/ARCH2016-04-15,UH_S025_H,WW,20,14,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1155/F7028_H/ZM2707/d15/WW/2/20_15/ARCH2016-04-15,F7028_H,WW,20,15,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1156/LP13_H/ZM4286/p09/WW/2/20_16/ARCH2016-04-15,LP13_H,WW,20,16,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1157/DE811_H/ZM2796/d88/WW/2/20_17/ARCH2016-04-15,DE811_H,WW,20,17,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1158/F712_H/ZM2749/e08/WW/2/20_18/ARCH2016-04-15,F712_H,WW,20,18,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3677.118,True,True
ZA16,1159/F317_H/ZM2970/a15/WW/2/20_19/ARCH2016-04-15,F317_H,WW,20,19,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1160/Lo1251_H/ZM2883/d147/WW/2/20_20/ARCH2016-04-15,Lo1251_H,WW,20,20,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1161/W33_H/ZM4328/a20/WW/2/20_21/ARCH2016-04-15,W33_H,WW,20,21,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1162/DK4676A_H/ZM2784/d80/WW/2/20_22/ARCH2016-04-15,DK4676A_H,WW,20,22,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1163/EZ11A_H/ZM2712/d20/WW/2/20_23/ARCH2016-04-15,EZ11A_H,WW,20,23,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1164/LP40_H/ZM4315/p38/WW/2/20_24/ARCH2016-04-15,LP40_H,WW,20,24,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1165/A375_H/ZM2790/e14/WW/2/20_25/ARCH2016-04-15,A375_H,WW,20,25,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1166/B89_H/ZM2722/d29/WW/2/20_26/ARCH2016-04-15,B89_H,WW,20,26,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1167/D06_H/ZM2960/a23/WW/2/20_27/ARCH2016-04-15,D06_H,WW,20,27,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1168/Oh33_H/ZM2697/d05/WW/2/20_28/ARCH2016-04-15,Oh33_H,WW,20,28,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1169/EP72_H/ZM2810/d98/WW/2/20_29/ARCH2016-04-15,EP72_H,WW,20,29,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1170/LP18_H/ZM4292/p15/WW/3/20_30/ARCH2016-04-15,LP18_H,WW,20,30,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1171/Lo1101_H/ZM2871/e37/WW/2/20_31/ARCH2016-04-15,Lo1101_H,WW,20,31,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1172/LP29_H/ZM4312/p35/WW/3/20_32/ARCH2016-04-15,LP29_H,WW,20,32,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1173/DKIBO2_H/ZM2799/e19/WW/2/20_33/ARCH2016-04-15,DKIBO2_H,WW,20,33,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1174/PHG84_H/ZM2914/d167/WW/2/20_34/ARCH2016-04-15,PHG84_H,WW,20,34,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3252.221,True,True
ZA16,1175/LP14_H/ZM4321/p44/WW/3/20_35/ARCH2016-04-15,LP14_H,WW,20,35,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1176/LP37_H/ZM4307/p30/WW/2/20_36/ARCH2016-04-15,LP37_H,WW,20,36,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1177/EZ36_H/ZM2815/d102/WW/2/20_37/ARCH2016-04-15,EZ36_H,WW,20,37,2016-05-10,2016-05-17,2016-06-15,2016-06-15,3134.026,True,True
ZA16,1178/B110_H/ZM2792/d85/WW/2/20_38/ARCH2016-04-15,B110_H,WW,20,38,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1179/EP29_H/ZM2785/d81/WW/2/20_39/ARCH2016-04-15,EP29_H,WW,20,39,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1180/LP10_H/ZM4298/p21/WW/2/20_40/ARCH2016-04-15,LP10_H,WW,20,40,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1181/PHW65_H/ZM2920/e54/WW/2/20_41/ARCH2016-04-15,PHW65_H,WW,20,41,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1182/N16_H/ZM2899/d158/WW/2/20_42/ARCH2016-04-15,N16_H,WW,20,42,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1183/UH_6102_H/ZM2924/e55/WW/2/20_43/ARCH2016-04-15,UH_6102_H,WW,20,43,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1184/LP22_H/ZM4320/p43/WW/2/20_44/ARCH2016-04-15,LP22_H,WW,20,44,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1185/F894_H/ZM2702/d10/WW/2/20_45/ARCH2016-04-15,F894_H,WW,20,45,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1186/Lo1284_H/ZM2892/d154/WW/2/20_46/ARCH2016-04-15,Lo1284_H,WW,20,46,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1187/PHR36_H/ZM2917/d170/WW/2/20_47/ARCH2016-04-15,PHR36_H,WW,20,47,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1188/LH38_H/ZM2716/d23/WW/2/20_48/ARCH2016-04-15,LH38_H,WW,20,48,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1189/LP19_H/ZM4306/p29/WW/3/20_49/ARCH2016-04-15,LP19_H,WW,20,49,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1190/LP35_H/ZM4305/p28/WW/3/20_50/ARCH2016-04-15,LP35_H,WW,20,50,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1191/N192_H/ZM2900/e48/WW/2/20_51/ARCH2016-04-15,N192_H,WW,20,51,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1192/AS5707_H/ZM2759/d58/WW/2/20_52/ARCH2016-04-15,AS5707_H,WW,20,52,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1193/Lo1242_H/ZM2882/d146/WW/2/20_53/ARCH2016-04-15,Lo1242_H,WW,20,53,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1194/F288_H/ZM4326/a14/WW/2/20_54/ARCH2016-04-15,F288_H,WW,20,54,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1195/Pa405_H/ZM2715/d22/WW/2/20_55/ARCH2016-04-15,Pa405_H,WW,20,55,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1196/LP13_H/ZM4286/p09/WW/3/20_56/ARCH2016-04-15,LP13_H,WW,20,56,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1197/DK78371A_H/ZM2748/d49/WW/2/20_57/ARCH2016-04-15,DK78371A_H,WW,20,57,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1198/UH_4068_H/ZM2978/a24/WW/2/20_58/ARCH2016-04-15,UH_4068_H,WW,20,58,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1199/PHK29_H/ZM2916/d169/WW/2/20_59/ARCH2016-04-15,PHK29_H,WW,20,59,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1200/NS501_H/ZM2952/e61/WW/2/20_60/ARCH2016-04-15,NS501_H,WW,20,60,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1201/B84_H/ZM2701/d09/WW/2/21_01/ARCH2016-04-15,B84_H,WW,21,1,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1202/DKFBHJ_H/ZM2770/d66/WW/2/21_02/ARCH2016-04-15,DKFBHJ_H,WW,21,2,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1203/LP25_H/ZM4302/p25/WW/2/21_03/ARCH2016-04-15,LP25_H,WW,21,3,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1204/LP41_H/ZM4287/p10/WW/2/21_04/ARCH2016-04-15,LP41_H,WW,21,4,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1205/Wf9_H/ZM2942/d188/WW/2/21_05/ARCH2016-04-15,Wf9_H,WW,21,5,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1206/DK2MA22_H/ZM2946/a35/WW/2/21_06/ARCH2016-04-15,DK2MA22_H,WW,21,6,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1207/I198_H/ZM2848/d127/WW/2/21_07/ARCH2016-04-15,I198_H,WW,21,7,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1208/F924_H/ZM2735/d40/WW/2/21_08/ARCH2016-04-15,F924_H,WW,21,8,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1209/Oh43_H/ZM3251/d03/WW/2/21_09/ARCH2016-04-15,Oh43_H,WW,21,9,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1210/LP41_H/ZM4287/p10/WW/3/21_10/ARCH2016-04-15,LP41_H,WW,21,10,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1211/B73_H_tem/ZM4115/d01/WW/2/21_11/ARCH2016-04-15,B73_H_tem,WW,21,11,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
ZA16,1212/PHG50_H/ZM2911/e51/WW/2/21_12/ARCH2016-04-15,PHG50_H,WW,21,12,2016-05-10,2016-05-17,2016-06-15,2016-06-15,,True,True
